 Timestamp,DENT_MTR1,DENT_MTR2,DENT_MTR3,MDP01,MDP02,MDP03
1/10/2024 12:00,167.3539954,33.352105,56.11603972,435.3968928,285.512225,776.642087
1/10/2024 13:00,161.5023084,33.00571672,58.54866539,412.1152379,281.2897362,775.1721674
1/10/2024 14:00,161.0360333,33.3184549,56.81263972,407.6472977,271.6248211,799.80658
1/10/2024 15:00,162.3996955,32.94784273,60.25523702,446.4740463,312.8930986,831.5481354
1/10/2024 16:00,163.0169106,33.12663563,62.16517546,470.1356356,349.2479179,833.1982954
1/10/2024 17:00,161.8306088,32.37513724,64.00335325,467.6772957,350.6851586,810.6075323
1/10/2024 18:00,161.5333105,32.47725553,63.43941986,458.6676788,346.7957347,798.4036922
1/10/2024 19:00,163.0107571,32.59854575,64.59719831,479.2632145,344.0088821,787.9662702
1/10/2024 20:00,162.2936787,32.37453817,64.15541031,446.659995,343.9314002,756.8763721
1/10/2024 21:00,159.4393771,32.87917984,65.40362981,430.8636876,340.1176839,763.3199388
1/10/2024 22:00,158.2474008,32.04531757,65.31840658,468.8938573,326.3902101,772.6533662
1/10/2024 23:00,158.4721939,31.47338957,63.93707965,443.6896305,318.1458592,773.5125572
1/11/2024 0:00,157.1776561,31.68239448,65.27167137,430.69429,323.7384293,751.2624485
1/11/2024 1:00,157.0509761,32.03868069,68.1267883,423.1733073,324.4374544,749.2029723
1/11/2024 2:00,157.3282026,31.64834374,68.21336745,437.2815971,330.7902648,750.1374186
1/11/2024 3:00,158.5778535,30.42520929,68.03228204,444.0478051,346.8673981,748.4574938
1/11/2024 4:00,160.0258339,30.38332927,66.94583361,427.2537568,332.2511766,745.7748045
1/11/2024 5:00,159.8776244,31.11039271,68.19113966,423.7402211,326.0842463,758.5435858
1/11/2024 6:00,161.3664799,32.8703264,67.2543464,419.2391442,327.2746783,784.4563464
1/11/2024 7:00,165.4007777,34.0627396,67.14125059,418.3479766,352.4919205,779.8661203
1/11/2024 8:00,166.6640542,33.85806013,75.25540236,414.8203808,432.0408829,783.3194937
1/11/2024 9:00,168.9371691,33.45341935,67.03132595,427.5942884,406.5464879,765.2647916
1/11/2024 10:00,167.2036697,34.00352037,65.22856287,444.6863227,381.8598365,756.8886408
1/11/2024 11:00,166.8710207,33.68795183,61.8104416,481.3617961,342.852387,756.2231956
1/11/2024 12:00,163.2995838,32.57887597,55.57710359,471.7235805,325.2084164,747.0159311
1/11/2024 13:00,169.6867845,33.57689037,59.90760064,491.9748286,337.2167818,792.9639504
1/11/2024 14:00,166.0424876,33.75359762,59.35643811,530.8485576,318.8013844,800.9503596
1/11/2024 15:00,164.6313678,32.88647451,60.49770233,544.6701383,299.1948356,833.3188756
1/11/2024 16:00,162.4957828,33.01757253,61.91446994,526.9814367,289.4072393,838.2283319
1/11/2024 17:00,166.4963614,31.8147042,64.18601615,529.2739012,278.6181407,816.1682967
1/11/2024 18:00,175.2165242,31.65979445,65.84121229,517.5781707,280.9112089,811.5064655
1/11/2024 19:00,163.35111,31.85150515,65.35791821,500.6894971,318.7911532,808.1116188
1/11/2024 20:00,165.4060934,32.25352695,67.20655849,504.4273107,333.4821295,813.6148835
1/11/2024 21:00,167.0337432,32.32592188,68.66498045,456.1224751,330.3981794,836.9589569
1/11/2024 22:00,163.2878166,32.08126659,66.15559964,443.847385,336.6649859,809.1220395
1/11/2024 23:00,164.7688395,33.15702746,65.71417416,435.1004861,334.5890953,805.8365961
1/12/2024 0:00,161.2396014,32.8832546,67.01859433,436.4792493,346.6351859,797.3862736
1/12/2024 1:00,162.0464629,33.03629988,68.00549164,438.9507524,356.1319672,788.7215613
1/12/2024 2:00,161.968244,33.14947992,69.26823869,448.4375953,340.1069185,794.8796168
1/12/2024 3:00,160.9985324,32.45837409,69.23895498,434.4043373,333.0558759,792.0393486
1/12/2024 4:00,162.7001588,32.05366064,71.59748082,407.1782399,330.5664299,778.2567718
1/12/2024 5:00,162.4220502,32.45697119,77.46848488,404.3056641,336.9294375,797.7948005
